DATE,TIME,WELL STATE,WELL LIQ PROD RATE SC,WELL LIQ PROD CUMU SC,WELL OIL PROD RATE SC,WELL OIL PROD CUMU SC,WELL GAS PROD RATE SC,WELL GAS PROD CUMU SC,WELL WATER PROD RATE SC,WELL WATER PROD CUMU SC,WELL GOR SC,WELL OCUT SC,WELL WCUT SC,WELL BHP,WELL BHPD,ZWPC_Z1,ZWPC_Z2,ZWPC_Z3,ZWPR_Z1,ZWPR_Z2,ZWPR_Z3,ZWCUT_Z1,ZWCUT_Z2,ZWCUT_Z3,ZOPC_Z1,ZOPC_Z2,ZOPC_Z3,ZOPR_Z1,ZOPR_Z2,ZOPR_Z3,ZGPC_Z1,ZGPC_Z2,ZGPC_Z3,ZGPR_Z1,ZGPR_Z2,ZGPR_Z3
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,1247.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,1278.0,0.0,1774.3,55003.3,1774.3,55003.3,409500.0,12694500.0,1.4637799999999999e-05,0.000435674,230.795,1.0,8.249889999999999e-09,394.98400000000004,-0.752903,0.00014185,0.000100296,0.000193527,5.247919999999999e-06,3.6982499999999997e-06,7.13928e-06,1.9066999999999999e-06,2.7454399999999997e-07,2.17999e-06,7756.6,37947.6,9299.07,275.235,1347.05,327.492,1790190.0,8758130.0,2146180.0,63523.0,310893.0,75583.6
2020-04-30,1308.0,0.0,2730.0,136903.0,2730.0,136903.0,630072.0,31596600.0,3.4313800000000003e-05,0.00139412,230.795,1.0,1.25692e-08,380.86,-0.47080500000000003,0.00044875,0.000322877,0.000622495,1.21166e-05,8.74345e-06,1.68474e-05,2.8791e-06,4.20015e-07,3.38671e-06,19266.1,94640.6,22996.5,420.847,2081.7,497.45599999999996,4446520.0,21842600.0,5307500.0,97129.6,480446.0,114811.0
2020-05-31,1339.0,0.0,2730.0,221533.0,2730.0,221533.0,630072.0,51128900.0,4.8003199999999995e-05,0.00273253,230.795,1.0,1.75836e-08,372.57800000000003,-0.267162,0.000895263,0.000639901,0.00119737,1.78604e-05,1.25722e-05,2.2318200000000003e-05,4.0879400000000005e-06,5.83325e-07,5.4724500000000004e-06,31559.2,154960.0,35013.8,436.905,2155.27,407.82800000000003,7283720.0,35764100.0,8081020.0,100836.0,497426.0,94124.8
2020-06-30,1369.0,0.0,2730.0,303433.0,2730.0,303433.0,630071.0,70031000.0,5.60497e-05,0.00431319,230.795,1.0,2.0531e-08,368.5,-0.13594900000000001,0.00143409,0.00101694,0.00186215,2.1084699999999998e-05,1.47001e-05,2.5808299999999998e-05,4.8359100000000004e-06,6.81533e-07,6.33984e-06,43475.5,213823.0,46135.1,436.00199999999995,2156.92,407.082,10034000.0,49349300.0,10647800.0,100627.0,497806.0,93952.6
2020-07-31,1400.0,0.0,2730.0,388063.0,2730.0,388063.0,630071.0,89563200.0,6.15357e-05,0.00615078,230.795,1.0,2.25405e-08,365.88300000000004,-0.08441749999999999,0.00206489,0.00145607,0.00262982,2.32327e-05,1.61692e-05,2.82198e-05,5.38147e-06,7.48468e-07,6.916900000000001e-06,55708.5,274740.0,57615.0,431.717,2160.3,407.983,12857300.0,63408700.0,13297300.0,99638.2,498587.0,94160.6
2020-08-31,1431.0,0.0,2730.0,472693.0,2730.0,472693.0,629105.0,109087000.0,6.60738e-05,0.00813578,230.44099999999997,1.0,2.42028e-08,363.81800000000004,-0.0666051,0.00274768,0.00193121,0.0034569,2.5011300000000002e-05,1.73959e-05,3.02014e-05,5.8294500000000006e-06,8.04543e-07,7.3889e-06,67835.7,335715.0,69142.4,429.05,2162.21,408.74,15652500.0,77476500.0,15957800.0,98734.5,498254.0,94335.3
2020-09-30,1461.0,0.0,2730.0,554593.0,2730.0,554593.0,626090.0,127875000.0,7.952649999999999e-05,0.010330500000000001,229.33700000000002,1.0,2.9130599999999996e-08,358.80199999999996,-0.167206,0.00349695,0.00245605,0.00437754,2.9702199999999998e-05,2.0895100000000003e-05,3.67945e-05,6.98117e-06,9.78454e-07,8.38104e-06,79493.1,394276.0,80824.4,425.462,2135.52,439.02099999999996,18315700.0,90911300.0,18648000.0,96493.0,490901.0,100617.0
2020-10-31,1492.0,0.0,2730.0,639223.0,2730.0,639223.0,624117.0,147255000.0,8.4284e-05,0.012902799999999999,228.614,1.0,3.08732e-08,356.806,-0.06437140000000001,0.00437494,0.00307263,0.00545525,3.1759e-05,2.22537e-05,3.86071e-05,7.4395000000000005e-06,1.03758e-06,9.01334e-06,91507.7,454637.0,93078.8,426.89599999999996,2144.77,428.332,21029800.0,104782000.0,21443200.0,96293.6,492091.0,97457.6
2020-11-30,1522.0,0.0,2730.0,721123.0,2730.0,721123.0,623048.0,165961000.0,8.56731e-05,0.0154496,228.22299999999998,1.0,3.13821e-08,356.17900000000003,-0.0209229,0.00525036,0.00368632,0.006512899999999999,3.24004e-05,2.27365e-05,3.90093e-05,7.596369999999999e-06,1.05674e-06,9.24616e-06,103161.0,513304.0,104658.0,426.525,2151.58,421.897,23656300.0,118231000.0,24074200.0,96038.4,492887.0,95742.5
2020-12-31,1553.0,0.0,2730.0,805753.0,2730.0,805753.0,620462.0,185237000.0,9.12917e-05,0.018189,227.275,1.0,3.34402e-08,354.25699999999995,-0.0619802,0.00619458,0.00434762,0.00764676,3.4622199999999995e-05,2.41816e-05,4.15168e-05,8.03466e-06,1.12258e-06,1.0004700000000001e-05,115261.0,573996.0,116496.0,430.91,2154.12,414.973,26374400.0,132109000.0,26753300.0,96560.3,491611.0,93655.3
2021-01-31,1584.0,0.0,2730.0,890383.0,2730.0,890383.0,619147.0,204443000.0,9.70502e-05,0.0211167,226.794,1.0,3.55495e-08,352.49800000000005,-0.0567509,0.007205,0.00505224,0.00885942,3.6776e-05,2.56284e-05,4.42442e-05,8.607180000000002e-06,1.18196e-06,1.09401e-05,127385.0,634981.0,128017.0,427.27099999999996,2168.31,404.421,29084400.0,146011000.0,29347000.0,95329.3,494169.0,90883.2
2021-02-28,1612.0,0.0,2730.0,966823.0,2730.0,966823.0,618347.0,221769000.0,0.000104121,0.0239431,226.50099999999998,1.0,3.81395e-08,350.524,-0.07051519999999999,0.00817923,0.00572934,0.0100345,3.9451e-05,2.73486e-05,4.76188e-05,9.308660000000002e-06,1.25521e-06,1.19829e-05,138217.0,690372.0,138234.0,423.809,2178.8,397.39099999999996,31495500.0,158636000.0,31637600.0,94164.8,496424.0,88913.9
2021-03-31,1643.0,0.0,2730.0,1051450.0,2730.0,1051450.0,619986.0,240939000.0,0.00011128,0.0273007,227.101,1.0,4.0761900000000006e-08,348.644,-0.0606217,0.00933727,0.00653024,0.011433200000000001,4.21564e-05,2.91332e-05,5.0996000000000004e-05,1.00399e-05,1.3284e-06,1.31769e-05,150101.0,752095.0,149257.0,419.89,2193.1,387.01099999999997,34130100.0,172711000.0,34098000.0,92948.3,502100.0,86255.1
2021-04-30,1673.0,0.0,2730.0,1133350.0,2730.0,1133350.0,637604.0,259798000.0,0.00011996,0.030777999999999996,233.555,1.0,4.3941400000000005e-08,346.658,-0.0661987,0.0105335,0.00735684,0.0128876,4.5263000000000004e-05,3.1276300000000004e-05,5.52847e-05,1.0787899999999999e-05,1.42398e-06,1.4396300000000001e-05,161555.0,812030.0,159767.0,419.574,2196.41,384.019,36661100.0,186698000.0,36439000.0,92574.3,522585.0,85504.7
2021-05-31,1704.0,0.0,2730.0,1217980.0,2730.0,1217980.0,657687.0,279878000.0,0.000127694,0.0346365,240.91099999999997,1.0,4.67744e-08,344.98800000000006,-0.053886199999999995,0.0118553,0.00827092,0.014510200000000001,4.7992700000000006e-05,3.32163e-05,5.9114200000000004e-05,1.1512100000000001e-05,1.51037e-06,1.5398900000000003e-05,173346.0,874062.0,170576.0,416.89,2199.22,383.88699999999994,39258400.0,201774000.0,38845000.0,91744.9,545541.0,85447.1
2021-06-30,1734.0,0.0,2730.0,1299880.0,2730.0,1299880.0,675444.0,299900000.0,0.00013336,0.038568599999999995,247.415,1.0,4.88497e-08,343.815,-0.039080800000000006,0.013197899999999999,0.00920118,0.0161696,4.99714e-05,3.46588e-05,6.1919e-05,1.21257e-05,1.5730600000000002e-06,1.6098900000000003e-05,184648.0,934173.0,181062.0,412.11199999999997,2203.27,384.616,41743200.0,216977000.0,41179300.0,90558.4,566062.0,85625.8
2021-07-31,1765.0,0.0,2730.0,1384510.0,2730.0,1384510.0,700164.0,321259000.0,0.000139575,0.0428041,256.47,1.0,5.1126500000000005e-08,342.57099999999997,-0.0401286,0.014639600000000001,0.0102022,0.0179622,5.21429e-05,3.6236100000000004e-05,6.50005e-05,1.2773e-05,1.6440200000000002e-06,1.67675e-05,196220.0,996334.0,191959.0,408.226,2204.12,387.658,44284600.0,233369000.0,43605100.0,89606.2,593525.0,86280.1
2021-08-31,1796.0,0.0,2681.99,1467700.0,2681.99,1467700.0,724603.0,343125000.0,0.000147443,0.047197300000000005,270.17400000000004,1.0,5.49751e-08,340.889,-0.054266199999999994,0.0161302,0.011240100000000001,0.019827,5.4760100000000004e-05,3.82491e-05,6.90157e-05,1.39215e-05,1.7685599999999998e-06,1.7643800000000002e-05,207431.0,1057420.0,202843.0,393.348,2162.73,391.16,46742900.0,250356000.0,46026400.0,86119.9,623216.0,86930.7
2021-09-30,1826.0,0.0,2691.29,1548300.0,2691.29,1548300.0,787869.0,365826000.0,0.000162049,0.051849400000000004,292.748,1.0,6.02123e-08,338.069,-0.0940104,0.0176965,0.0123367,0.021816099999999998,5.9783199999999994e-05,4.19303e-05,7.636189999999999e-05,1.52927e-05,1.9385800000000003e-06,1.89207e-05,218122.0,1116470.0,213701.0,390.926,2162.94,403.59,49080300.0,268310000.0,48436000.0,85372.8,690976.0,89440.9
2021-10-31,1857.0,0.0,2702.55,1631910.0,2702.55,1631910.0,853804.0,391338000.0,0.000177214,0.0571331,315.925,1.0,6.5573e-08,335.279,-0.08998939999999998,0.019465299999999998,0.013579399999999998,0.0240885,6.50547e-05,4.57526e-05,8.393360000000001e-05,1.6635899999999998e-05,2.1133599999999997e-06,2.02808e-05,229142.0,1177520.0,225248.0,391.05,2164.93,413.858,51483600.0,288864000.0,50990600.0,85184.9,761622.0,91439.0
2021-11-30,1887.0,0.0,2715.47,1713200.0,2715.47,1713200.0,914412.0,417997000.0,0.000191394,0.0626933,336.74199999999996,1.0,7.04827e-08,332.774,-0.08350729999999999,0.0213183,0.0148845,0.026490499999999997,6.99799e-05,4.933770000000001e-05,9.100530000000001e-05,1.7832200000000002e-05,2.2738099999999996e-06,2.1576999999999997e-05,239839.0,1236690.0,236672.0,392.436,2169.83,421.77,53810500.0,310677000.0,53510300.0,85268.7,826673.0,92907.3
2021-12-31,1918.0,0.0,2729.54,1797620.0,2729.54,1797620.0,975461.0,447408000.0,0.00020590000000000002,0.0688829,357.37199999999996,1.0,7.54341e-08,330.32300000000004,-0.0790582,0.023373500000000002,0.0163356,0.0291738,7.50216e-05,5.30229e-05,9.82194e-05,1.90475e-05,2.43607e-06,2.2891999999999997e-05,250931.0,1298010.0,248687.0,393.866,2176.57,429.056,56216900.0,335039000.0,56152400.0,85357.2,892333.0,94244.8
2022-01-31,1949.0,0.0,2730.0,1882250.0,2730.0,1882250.0,1025450.0,478523000.0,0.00021983299999999998,0.0754879,375.62300000000005,1.0,8.0525e-08,328.005,-0.074769,0.025561,0.0178826,0.0320443,7.9955e-05,5.6561199999999996e-05,0.000105059,2.0264e-05,2.60337e-06,2.42734e-05,262050.0,1359350.0,260858.0,394.56699999999995,2172.62,432.814,58623200.0,361077000.0,58822400.0,85276.5,946764.0,94828.1
2022-02-28,1977.0,0.0,2730.0,1958690.0,2730.0,1958690.0,1055060.0,507685000.0,0.000232778,0.0818378,386.467,1.0,8.526660000000001e-08,325.873,-0.076161,0.0276625,0.019368299999999998,0.034807,8.4665e-05,5.98321e-05,0.00011130299999999999,2.1417600000000003e-05,2.7561e-06,2.5657800000000004e-05,272117.0,1414670.0,271904.0,395.305,2170.9,433.79699999999997,60795800.0,385650000.0,61239100.0,85208.3,979396.0,94796.9
2022-03-31,2008.0,0.0,2730.0,2043320.0,2730.0,2043320.0,1072890.0,540722000.0,0.000245632,0.0892678,393.001,1.0,8.99751e-08,323.79200000000003,-0.067117,0.0301223,0.021106200000000002,0.0380394,8.938549999999999e-05,6.31288e-05,0.000117411,2.25888e-05,2.90821e-06,2.70792e-05,283275.0,1475910.0,284141.0,395.70599999999996,2170.71,433.583,63197300.0,413616000.0,63909100.0,85044.1,999491.0,94467.7
2022-04-30,2038.0,0.0,2730.0,2125220.0,2730.0,2125220.0,1073360.0,572953000.0,0.000256524,0.0968144,393.17400000000004,1.0,9.396480000000001e-08,322.058,-0.0578125,0.0326219,0.022871000000000002,0.0413216,9.338200000000001e-05,6.59159e-05,0.000122597,2.3619699999999997e-05,3.03524e-06,2.83164e-05,294075.0,1535180.0,295969.0,395.356,2171.69,432.95300000000003,65515100.0,440955000.0,66482700.0,84750.9,1000680.0,94094.3
2022-05-31,2069.0,0.0,2730.0,2209850.0,2730.0,2209850.0,1061130.0,606048000.0,0.000266469,0.104933,388.69300000000004,1.0,9.760760000000001e-08,320.48400000000004,-0.0507616,0.035311699999999994,0.024768599999999998,0.0448526,9.702969999999999e-05,6.84165e-05,0.000127377,2.4612199999999998e-05,3.14752e-06,2.9478400000000002e-05,305212.0,1596470.0,308169.0,394.23400000000004,2173.66,432.101,67899000.0,469019000.0,69130600.0,84281.0,988118.0,93679.4
2022-06-30,2099.0,0.0,2730.0,2291750.0,2730.0,2291750.0,1040830.0,637588000.0,0.000275515,0.11307400000000001,381.25699999999995,1.0,1.0092100000000001e-07,319.07099999999997,-0.047104900000000005,0.038009100000000004,0.026669599999999998,0.0483952,0.000100301,7.065979999999999e-05,0.000131803,2.55739e-05,3.2470799999999997e-06,3.05316e-05,315948.0,1655850.0,319960.0,392.20099999999996,2176.1,431.694,70191000.0,495713000.0,71683900.0,83616.5,966759.0,93396.5
2022-07-31,2130.0,0.0,2730.0,2376380.0,2730.0,2376380.0,1020650.0,669490000.0,0.000285,0.12176400000000001,373.86300000000006,1.0,1.04396e-07,317.626,-0.0466063,0.040885000000000005,0.0286968,0.052182400000000004,0.00010345200000000001,7.303899999999999e-05,0.000136696,2.6805500000000003e-05,3.34918e-06,3.15505e-05,326937.0,1717300.0,332148.0,385.936,2180.8,433.26,72530600.0,522641000.0,74318600.0,82066.6,945923.0,93599.6
2022-08-31,2161.0,0.0,2730.0,2461010.0,2730.0,2461010.0,1005710.0,700886000.0,0.000293311,0.13074000000000002,368.39099999999996,1.0,1.0744000000000001e-07,316.406,-0.039349,0.043842400000000004,0.030789599999999997,0.0561084,0.000105953,7.514159999999999e-05,0.000141225,2.80178e-05,3.4394e-06,3.23092e-05,337710.0,1778870.0,344432.0,378.162,2184.73,437.105,74818700.0,549097000.0,76971100.0,80250.8,930567.0,94355.9
2022-09-30,2191.0,0.0,2730.0,2542910.0,2730.0,2542910.0,987431.0,730774000.0,0.000298155,0.139625,361.69599999999997,1.0,1.09214e-07,315.644,-0.0254181,0.0467568,0.0328613,0.0600066,0.000107305,7.64387e-05,0.00014389899999999999,2.9034099999999997e-05,3.4857199999999996e-06,3.28908e-05,347912.0,1838620.0,356378.0,369.582,2192.91,437.506,76983700.0,574241000.0,79549200.0,78466.7,912218.0,94404.1
2022-10-31,2222.0,0.0,2730.0,2627540.0,2730.0,2627540.0,986298.0,761323000.0,0.00030006099999999996,0.14891300000000002,361.281,1.0,1.09912e-07,315.31,-0.0107678,0.0497986,0.0350297,0.0640852,0.000108127,7.70188e-05,0.000144591,2.96171e-05,3.4983099999999995e-06,3.33685e-05,358246.0,1900620.0,368678.0,365.083,2201.6,433.316,79183800.0,599936000.0,82203100.0,77990.1,912369.0,93484.7
2022-11-30,2252.0,0.0,2730.0,2709440.0,2730.0,2709440.0,1018160.0,791335000.0,0.000304189,0.157969,372.954,1.0,1.11424e-07,314.785,-0.0175028,0.052773400000000005,0.0371474,0.0680482,0.00010992,7.82387e-05,0.000146115,3.03179e-05,3.54476e-06,3.39585e-05,368177.0,1960820.0,380443.0,362.55800000000005,2207.17,430.274,81320100.0,625273000.0,84741300.0,78467.3,947567.0,92827.9
2022-12-31,2283.0,0.0,2730.0,2794070.0,2730.0,2794070.0,1077760.0,823915000.0,0.000312543,0.167541,394.784,1.0,1.14485e-07,313.803,-0.0316822,0.0559235,0.039390100000000004,0.0722275,0.00011308,8.05207e-05,0.000149853,3.16639e-05,3.6418800000000005e-06,3.46955e-05,378320.0,2023150.0,392600.0,357.12699999999995,2210.97,431.908,83553900.0,652997000.0,87363800.0,79666.4,1011510.0,93174.0
2023-01-31,2314.0,0.0,2730.0,2878700.0,2730.0,2878700.0,1159400.0,858795000.0,0.000326016,0.17744200000000002,424.69,1.0,1.1942e-07,312.274,-0.049309500000000006,0.059184900000000006,0.04171180000000001,0.0765449,0.000118106,8.398049999999999e-05,0.00015617299999999998,3.3602e-05,3.79806e-06,3.57071e-05,388307.0,2085530.0,404866.0,351.48400000000004,2211.14,437.371,85821100.0,682964000.0,90009900.0,81083.7,1098640.0,94342.4
2023-02-28,2342.0,0.0,2730.0,2955140.0,2730.0,2955140.0,1215120.0,892086000.0,0.00034005699999999995,0.186779,445.099,1.0,1.24563e-07,310.642,-0.0582951,0.062266300000000004,0.0438982,0.080614,0.000123455,8.743e-05,0.000162804,3.56693e-05,3.94989e-06,3.69667e-05,397196.0,2141890.0,416057.0,346.111,2213.48,440.407,87908400.0,711754000.0,92423600.0,82702.8,1157600.0,94988.9
2023-03-31,2373.0,0.0,2730.0,3039770.0,2730.0,3039770.0,1251110.0,930403000.0,0.000352744,0.197534,458.281,1.0,1.2921e-07,309.165,-0.0476517,0.06582360000000001,0.046412300000000004,0.0852985,0.000128318,9.053139999999999e-05,0.00016878099999999998,3.77796e-05,4.0807e-06,3.82013e-05,406861.0,2204410.0,428503.0,339.649,2218.53,441.82099999999997,90273700.0,745022000.0,95107300.0,84670.2,1194940.0,95233.6
2023-04-30,2403.0,0.0,2730.0,3121670.0,2730.0,3121670.0,1258410.0,968122000.0,0.000362026,0.208274,460.957,1.0,1.3261e-07,308.07,-0.036511199999999994,0.0693821,0.0489181,0.089974,0.00013191600000000002,9.27391e-05,0.00017317599999999998,3.95591e-05,4.17047e-06,3.9107100000000004e-05,416043.0,2265050.0,440581.0,333.466,2223.71,442.824,92599000.0,777814000.0,97709400.0,85491.1,1202020.0,95359.1
2023-05-31,2434.0,0.0,2730.0,3206300.0,2730.0,3206300.0,1250830.0,1007010000.0,0.00036914900000000004,0.21961799999999998,458.17800000000005,1.0,1.3521900000000001e-07,307.221,-0.027360500000000003,0.07314580000000001,0.0515597,0.0949122,0.000134647,9.43815e-05,0.00017663,4.12022e-05,4.23425e-06,3.97635e-05,425344.0,2327870.0,453089.0,326.795,2229.0,444.202,95013300.0,811592000.0,100401000.0,85628.3,1193350.0,95559.7
2023-06-30,2464.0,0.0,2730.0,3288200.0,2730.0,3288200.0,1219430.0,1044120000.0,0.000373305,0.230775,446.67699999999996,1.0,1.3674200000000002e-07,306.694,-0.0175822,0.0768505,0.054152599999999995,0.0997715,0.00013626100000000002,9.52652e-05,0.00017869900000000002,4.2526899999999994e-05,4.26277e-06,4.0178e-05,434172.0,2388800.0,465232.0,320.41,2234.82,444.769,97349600.0,843758000.0,103012000.0,85443.9,1159010.0,95578.4
2023-07-31,2495.0,0.0,2730.0,3372830.0,2730.0,3372830.0,1168330.0,1081090000.0,0.000374088,0.24236300000000002,427.96,1.0,1.37028e-07,306.514,-0.00580031,0.0807,0.0568423,0.104821,0.00013649200000000002,9.53974e-05,0.00017919599999999998,4.38353e-05,4.2507199999999995e-06,4.03268e-05,443088.0,2451980.0,477767.0,311.375,2244.27,444.35900000000004,99749400.0,875634000.0,105704000.0,84700.8,1103810.0,95371.6
2023-08-31,2526.0,0.0,2730.0,3457460.0,2730.0,3457460.0,1111280.0,1116420000.0,0.000370675,0.253919,407.061,1.0,1.3577799999999999e-07,306.817,0.00976366,0.0845342,0.059524400000000005,0.10986099999999999,0.000135084,9.45721e-05,0.000177679,4.47013e-05,4.1958e-06,4.00326e-05,451734.0,2515430.0,490303.0,302.193,2253.97,443.837,102124000.0,905905000.0,108393000.0,83648.8,1042410.0,95127.1
2023-09-30,2556.0,0.0,2730.0,3539360.0,2730.0,3539360.0,1051420.0,1148810000.0,0.000362397,0.264918,385.13599999999997,1.0,1.32746e-07,307.668,0.0283732,0.0881816,0.0620807,0.114656,0.00013208,9.26714e-05,0.000173487,4.49916e-05,4.08796e-06,3.94736e-05,459860.0,2577140.0,502365.0,293.566,2266.93,439.5,104393000.0,933440000.0,110976000.0,82677.2,978641.0,94088.7
2023-10-31,2587.0,0.0,2730.0,3623990.0,2730.0,3623990.0,1041930.0,1181080000.0,0.00035708800000000003,0.276046,381.661,1.0,1.30801e-07,308.291,0.020084499999999998,0.0918727,0.0646744,0.119499,0.000130176,9.15842e-05,0.00017064400000000001,4.5222299999999996e-05,4.02636e-06,3.9001900000000003e-05,468044.0,2641230.0,514724.0,287.858,2274.62,437.527,106725000.0,960736000.0,113621000.0,82911.8,968456.0,93614.3
2023-11-30,2617.0,0.0,2730.0,3705890.0,2730.0,3705890.0,1096140.0,1213040000.0,0.00035950800000000003,0.28677600000000003,401.517,1.0,1.3168799999999998e-07,308.142,-0.00495605,0.0954316,0.067182,0.12416300000000001,0.00013097399999999998,9.24119e-05,0.000171678,4.5870699999999994e-05,4.0643900000000006e-06,3.8949400000000004e-05,475861.0,2703330.0,526702.0,285.528,2273.7,440.773,109010000.0,987848000.0,116184000.0,84556.4,1025680.0,94312.6
2023-12-31,2648.0,0.0,2730.0,3790520.0,2730.0,3790520.0,1181160.0,1248400000.0,0.000366989,0.298039,432.661,1.0,1.34428e-07,307.45799999999997,-0.022044499999999998,0.09916280000000001,0.06981799999999999,0.129058,0.000133522,9.44244e-05,0.00017533900000000002,4.69718e-05,4.16269e-06,3.91916e-05,483892.0,2767400.0,539233.0,284.26,2268.35,447.38800000000003,111432000.0,1018110000.0,118866000.0,86961.6,1115270.0,95748.8
2024-01-31,2679.0,0.0,2667.73,3874350.0,2667.73,3874350.0,1255310.0,1286480000.0,0.00036831699999999995,0.309465,470.556,1.0,1.38064e-07,307.29200000000003,-0.00537109,0.10294600000000001,0.0724934,0.134025,0.000134132,9.47205e-05,0.000175891,4.81232e-05,4.29224e-06,3.94323e-05,491840.0,2830640.0,551869.0,278.72700000000003,2206.78,446.05800000000005,113912000.0,1051000000.0,121570000.0,88525.6,1195470.0,95470.4
2024-02-29,2708.0,0.0,2659.57,3951450.0,2659.57,3951450.0,1316170.0,1323800000.0,0.00038038,0.320309,494.881,1.0,1.43023e-07,305.98400000000004,-0.0451029,0.10654300000000001,0.0750288,0.138738,0.000138713,9.764959999999999e-05,0.000181638,4.97959e-05,4.446380000000001e-06,4.05552e-05,499187.0,2888600.0,563660.0,278.563,2196.16,447.87800000000004,116289000.0,1083420000.0,124095000.0,91627.9,1258770.0,95945.1
2024-03-31,2739.0,0.0,2657.64,4033830.0,2657.64,4033830.0,1349810.0,1365200000.0,0.00039086300000000003,0.33227399999999996,507.89599999999996,1.0,1.47071e-07,304.79400000000004,-0.038380300000000006,0.110517,0.0778217,0.14393499999999998,0.000142802,0.000100211,0.000186507,5.15445e-05,4.56204e-06,4.17413e-05,507023.0,2950540.0,576275.0,277.046,2196.62,446.816,118912000.0,1119500000.0,126798000.0,94161.4,1293400.0,95744.8
2024-04-30,2769.0,0.0,2727.35,4115140.0,2727.35,4115140.0,1387970.0,1406620000.0,0.000414423,0.344477,508.908,1.0,1.5195e-07,302.454,-0.0779948,0.114568,0.08066849999999999,0.14924,0.000151177,0.000106185,0.00019804799999999998,5.37117e-05,4.70278e-06,4.32687e-05,514694.0,3011740.0,588708.0,281.459,2257.92,457.716,121566000.0,1155600000.0,129463000.0,98625.0,1328520.0,98095.4
2024-05-31,2800.0,0.0,2730.0,4199770.0,2730.0,4199770.0,1361170.0,1449310000.0,0.000419996,0.357439,498.596,1.0,1.5384499999999999e-07,301.78,-0.0217571,0.11887400000000001,0.08368880000000001,0.15487599999999999,0.000153422,0.000107496,0.00020061599999999998,5.50388e-05,4.7459699999999996e-06,4.39705e-05,522597.0,3075570.0,601605.0,278.752,2265.0,456.251,124367000.0,1192710000.0,132225000.0,99685.6,1298420.0,97685.0
2024-06-30,2830.0,0.0,2730.0,4281670.0,2730.0,4281670.0,1312760.0,1489410000.0,0.000420035,0.370051,480.86300000000006,1.0,1.53859e-07,301.673,-0.00357361,0.12307,0.0866252,0.160355,0.000153661,0.000107443,0.000200473,5.5861000000000006e-05,4.73056e-06,4.41886e-05,530155.0,3137490.0,614025.0,275.077,2271.25,453.676,127094000.0,1227430000.0,134883000.0,99954.8,1245620.0,97009.7
2024-07-31,2861.0,0.0,2730.0,4366300.0,2730.0,4366300.0,1257180.0,1529160000.0,0.00041755199999999996,0.383035,460.50699999999995,1.0,1.5295e-07,301.839,0.00537897,0.127394,0.0896477,0.165993,0.000152728,0.000106843,0.000199277,5.6868000000000005e-05,4.68791e-06,4.40575e-05,537831.0,3201680.0,626791.0,268.566,2279.12,452.31199999999995,129911000.0,1261640000.0,137611000.0,99576.8,1185370.0,96579.7
2024-08-31,2892.0,0.0,2719.65,4450870.0,2719.65,4450870.0,1193390.0,1567200000.0,0.00040767300000000005,0.395864,438.805,1.0,1.49899e-07,302.791,0.030686900000000003,0.13166,0.092636,0.171568,0.000148928,0.00010438299999999999,0.00019468,5.7282e-05,4.5838900000000004e-06,4.31229e-05,545289.0,3266020.0,639562.0,259.991,2277.18,451.454,132704000.0,1294160000.0,140335000.0,98104.7,1117100.0,96213.2
2024-09-30,2922.0,0.0,2652.38,4531620.0,2652.38,4531620.0,1100830.0,1601610000.0,0.000379045,0.407698,415.035,1.0,1.42908e-07,305.58099999999996,0.0930237,0.135597,0.0953958,0.176705,0.000138785,9.72453e-05,0.000180503,5.61893e-05,4.35971e-06,4.129e-05,552215.0,3327680.0,651723.0,246.99400000000003,2230.55,437.159,135330000.0,1323350000.0,142924000.0,93935.3,1022790.0,92973.2
2024-10-31,2953.0,0.0,2534.87,4612070.0,2534.87,4612070.0,1046510.0,1634690000.0,0.000344248,0.41887700000000005,412.846,1.0,1.3580500000000002e-07,309.186,0.11629,0.139329,0.0980105,0.181538,0.000126525,8.860629999999999e-05,0.000163163,5.4303000000000005e-05,4.14976e-06,3.9094099999999996e-05,558974.0,3389330.0,663769.0,232.99900000000002,2135.22,417.35900000000004,137909000.0,1351300000.0,145484000.0,89165.0,972179.0,88667.8
